Date,Open,High,Low,Close,Volume,Adj Close
2010-02-11,533.320894,540.490931,529.500898,536.400943,4838000,267.932539
2010-02-12,532.970893,537.150938,530.50091,533.120928,4576400,266.29417
2010-02-16,536.8709,544.130933,534.300935,541.300902,7336100,270.380071
2010-02-17,542.000905,543.400911,537.610908,538.210928,4074500,268.836627
2010-02-18,537.540945,545.01093,536.140939,543.220917,4691200,271.339119
2010-02-19,540.530936,544.03095,539.700931,540.760921,5125300,270.11035
2010-02-22,547.35091,547.500945,541.000954,542.800952,4305100,271.129347
2010-02-23,543.000918,543.630957,532.290923,535.070901,5766600,267.268182
2010-02-24,533.980892,538.440913,530.510897,531.470904,4670500,265.469982
2010-02-25,527.120912,528.490899,520.000867,526.430896,6643100,262.952495
2010-02-26,527.420922,531.750942,523.48091,526.80093,4113800,263.137328
2010-03-01,529.200888,533.290936,527.740904,532.690916,4492500,266.079379
2010-03-02,535.480941,545.660941,535.010924,541.060931,8746200,270.260205
2010-03-03,542.360954,548.120937,539.250946,545.320926,6201800,272.388075
2010-03-04,546.500932,556.130965,546.200922,554.590971,6391300,277.018467
2010-03-05,561.350967,567.670965,559.90097,564.210956,7853700,281.823654
2010-03-08,564.780957,565.18095,561.010952,562.480982,4790600,280.959532
2010-03-09,559.850979,564.660941,556.500939,560.190933,6376900,279.815651
2010-03-10,563.760972,578.500976,562.210992,576.450959,11352100,287.937542
2010-03-11,574.261015,586.210994,574.200976,581.140966,8498200,290.280203
2010-03-12,588.140995,588.280983,579.160974,579.540995,5527400,289.481016
2010-03-15,566.681,569.450992,556.000963,563.180985,9342600,281.309183
2010-03-16,561.830971,568.420959,560.760933,565.200983,6888600,282.318173
2010-03-17,568.301005,571.450956,564.250962,565.56097,6668000,282.497987
2010-03-18,564.720979,568.440993,562.960986,566.400962,3567600,282.917563
2010-03-19,560.000953,568.000995,557.280952,560.000953,9624200,279.720756
2010-03-22,556.110932,566.850946,554.280975,557.500951,8039600,278.472004
2010-03-23,557.040981,558.310984,542.000905,549.000934,11043800,274.226241
2010-03-24,545.510906,559.850979,539.700931,557.330944,13179500,278.387085
2010-03-25,559.020973,572.000985,558.660986,562.880975,7891200,281.159328
2010-03-26,565.270947,567.390989,560.020986,562.690995,5412500,281.064433
2010-03-29,563.000991,564.720979,560.570953,562.450963,6232200,280.944537
2010-03-30,562.830984,567.63096,560.280991,566.710958,3970500,283.072406
2010-03-31,565.050947,569.740954,562.81095,567.120998,6084200,283.277222
2010-04-01,571.350973,573.450982,565.550984,568.80098,4221100,284.116374
2010-04-05,570.900989,574.881007,569.000946,571.010958,3817200,285.220259
2010-04-06,569.460978,570.891003,565.400949,568.220994,4135600,283.82667
2010-04-07,567.300992,568.750989,561.86099,563.540973,5181200,281.488997
2010-04-08,563.320974,569.850985,560.050944,567.490971,3909500,283.462024
2010-04-09,567.490971,568.770961,564.000943,566.220968,4128600,282.827656
2010-04-12,567.350983,574.00101,566.220968,572.731007,4722400,286.079424
2010-04-13,572.53098,588.881003,571.130974,586.771009,7853900,293.092412
2010-04-14,590.06101,592.341012,584.011003,589.00102,6830900,294.206303
2010-04-15,592.171005,597.841052,588.291031,595.301045,13574200,297.35317
2010-04-16,563.000991,568.810966,549.630912,550.150921,24562600,274.80066
2010-04-19,548.750915,553.990951,545.000944,550.10093,7817100,274.775689
2010-04-20,554.170945,559.660938,551.060937,555.040955,5977000,277.243234
2010-04-21,556.460933,560.250971,552.160933,554.300947,4800800,276.8736
2010-04-22,552.000973,552.500948,543.35092,547.060947,6585900,273.257216
2010-04-23,547.250927,549.320916,542.270957,544.990958,4194300,272.223256
2010-04-26,544.970924,544.990958,529.210935,531.640912,8770300,265.554901
2010-04-27,528.95093,538.330944,527.230881,529.060899,7718100,264.266183
2010-04-28,532.100882,534.83093,521.0309,529.190902,6837700,264.33112
2010-04-29,533.370886,536.500926,526.670928,532.000899,6140700,265.734715
2010-04-30,531.130889,537.680933,525.44093,525.700873,4888900,262.587849
2010-05-03,526.50092,532.920901,525.080881,530.600893,3729500,265.035411
2010-05-04,526.520892,526.740892,504.210858,506.370875,12198000,252.932505
2010-05-05,500.980865,515.720901,500.470873,509.760859,9198600,254.625804
2010-05-06,508.750861,517.520899,460.0008,498.670844,10037600,249.086335
2010-05-07,499.970866,505.320871,481.330824,493.140845,10216000,246.324099
2010-05-10,513.970893,522.820912,512.600876,521.650892,8286800,260.564881
2010-05-11,515.670909,519.880912,508.220865,509.05087,6670000,254.271164
2010-05-12,512.040892,512.040892,502.00085,505.390865,7732400,252.44299
2010-05-13,516.500914,522.000893,510.370865,510.880889,6676400,255.185259
2010-05-14,509.770876,510.990888,496.250853,507.530879,8262800,253.511928
2010-05-17,506.780854,508.360884,498.350862,507.970877,5608400,253.731707
2010-05-18,510.000861,510.970885,497.070841,498.370864,5672100,248.936496
2010-05-19,496.260839,499.440871,487.740849,494.430852,6917100,246.968457
2010-05-20,485.07084,485.580833,473.8008,475.010826,9863400,237.268145
2010-05-21,469.060802,485.000846,464.400783,472.050823,19454100,235.789622
2010-05-24,480.730835,489.790836,476.800808,477.160826,8723600,238.342071
2010-05-25,468.150816,477.450819,464.010807,477.070829,6057300,238.297118
2010-05-26,482.070832,489.760847,475.000809,475.470827,6977200,237.497916
2010-05-27,484.950824,492.31084,481.050817,490.46085,5639200,244.98544
2010-05-28,492.740852,493.450841,483.00082,485.630824,5811200,242.572839
2010-06-01,480.430825,491.060839,480.120829,482.370842,5353500,240.944477
2010-06-02,486.680828,493.870837,481.460826,493.370861,5100500,246.438992
2010-06-03,495.110852,508.000866,494.700842,505.600878,7328700,252.547891
2010-06-04,499.720848,509.250867,496.700837,498.720866,7869900,249.111322
2010-06-07,499.06085,500.910871,483.150825,485.520825,7292500,242.517894
2010-06-08,487.850849,488.840845,477.540816,484.780816,5390200,242.14826
2010-06-09,487.22084,488.880851,472.000801,474.020799,5478300,236.773626
2010-06-10,480.370817,488.50083,475.840831,487.010827,5175000,243.262151
2010-06-11,482.500814,488.710843,481.620817,488.50083,3576600,244.006409
2010-06-14,494.480843,494.500846,483.190831,483.190831,4096000,241.354061
2010-06-15,483.080831,500.400848,482.180832,497.990843,8551100,248.746675
2010-06-16,496.170842,504.000876,496.110865,501.270859,4595600,250.385044
2010-06-17,503.450878,505.870869,496.690851,500.080866,3969300,249.790642
2010-06-18,502.510873,503.47085,498.130862,500.030844,5767200,249.765656
2010-06-21,499.900872,500.970849,484.890846,488.560838,5989200,244.036383
2010-06-22,489.900836,496.600854,485.730838,486.250847,4456000,242.882541
2010-06-23,486.890842,486.890842,478.160808,482.05083,4073300,240.78463
2010-06-24,479.660828,482.750832,473.260819,475.100823,3801300,237.313098
2010-06-25,477.060813,477.650816,470.560821,472.680802,4507100,236.104296
2010-06-28,472.590805,477.550833,469.01081,472.080812,3537700,235.804602
2010-06-29,463.440807,464.550788,451.120762,454.260789,7030400,226.903491
2010-06-30,454.960792,457.830797,444.720753,444.950769,7233400,222.253131
2010-07-01,445.290754,448.400761,433.630737,439.490765,7053500,219.525857
2010-07-02,441.620762,442.28076,436.000737,436.550735,3886400,218.05731
2010-07-06,444.000748,447.67077,433.630737,436.070761,5139300,217.817563
2010-07-07,438.310758,451.29077,435.380745,450.20076,6282800,224.875504
2010-07-08,453.550769,457.330791,449.660779,456.560794,5357700,228.052345
2010-07-09,471.960796,473.260819,462.780778,467.490788,8695400,233.511882
2010-07-12,472.370806,479.440828,471.080799,475.830815,6693700,237.67773
2010-07-13,482.250826,492.99084,480.28082,489.200833,7982300,244.35606
2010-07-14,489.880833,493.830832,486.460829,491.340847,6259300,245.424998
2010-07-15,491.730854,494.700842,482.680838,494.020842,9752800,246.763657
2010-07-16,469.12081,470.560821,459.520797,459.610793,15708200,229.575821
2010-07-19,461.010799,469.650805,457.520771,466.18081,9134700,232.857547
2010-07-20,461.030802,482.990834,460.60079,481.590829,8139300,240.554859
2010-07-21,484.000833,485.700818,475.430822,477.500811,6583700,238.511894
2010-07-22,483.230836,488.980834,482.480842,484.810836,4311400,242.163255
2010-07-23,480.770809,490.590852,480.010829,490.060827,4545700,244.785628
2010-07-26,489.090833,490.750843,484.88083,488.970848,4005200,244.241183
2010-07-27,490.580836,497.500854,490.170826,492.630853,4920700,246.069357
2010-07-28,494.940844,495.25084,482.670822,484.350835,5010600,241.933484
2010-07-29,485.950837,488.880851,479.330829,484.990829,5371000,242.253162
2010-07-30,479.650811,487.360829,479.140818,484.850841,4304100,242.183237
2010-08-02,488.99085,493.280834,486.940833,490.410828,3731300,244.960454
2010-08-03,490.500856,492.460845,486.760839,489.830841,3618100,244.67075
2010-08-04,492.180838,507.000884,491.050853,506.320853,7653500,252.907519
2010-08-05,505.890872,508.600886,503.560878,508.10088,4858900,253.796643
2010-08-06,505.400882,505.740867,496.050856,500.220854,6663800,249.860567
2010-08-09,502.250869,505.500865,501.360856,505.35086,3758300,252.423007
2010-08-10,502.350852,506.000871,498.570861,503.710852,4163400,251.603822
2010-08-11,497.730839,498.00086,491.500838,491.74084,4462600,245.624795
2010-08-12,483.940825,494.750834,482.510831,492.01083,4425700,245.759655
2010-08-13,489.000836,491.190842,486.010845,486.35083,3883800,242.932482
2010-08-16,483.680821,489.870847,480.500819,485.590819,2619700,242.552857
2010-08-17,488.530849,494.700842,486.030848,490.520828,3795400,245.015398
2010-08-18,490.440847,490.870829,481.550823,482.150812,5392800,240.834572
2010-08-19,481.010811,482.510831,467.250786,467.970792,7879300,233.751644
2010-08-20,467.970792,471.590822,461.020785,462.020798,7864500,230.779619
2010-08-23,461.500789,468.250799,457.730784,464.070785,5994700,231.803589
2010-08-24,457.700795,458.370779,450.920766,451.390783,5546000,225.469922
2010-08-25,450.000764,457.810795,450.000764,454.620776,5203500,227.083305
2010-08-26,456.060788,457.260797,450.440762,450.980774,3567200,225.265122
2010-08-27,452.560773,459.990784,447.650767,458.83078,4642100,229.186204
2010-08-30,459.150792,459.760798,452.420785,452.690775,2471900,226.119268
2010-08-31,450.110763,454.870795,448.000768,450.020766,3908100,224.785598
2010-09-01,454.980795,464.940795,452.500765,460.330799,6480700,229.935464
2010-09-02,462.840787,464.430803,460.310796,463.180802,3380900,231.359042
2010-09-03,470.520815,471.880816,467.440797,470.300816,5099700,234.915493
2010-09-07,464.500797,467.590802,463.02078,464.400783,3432500,231.968423
2010-09-08,465.190783,472.500808,464.510783,470.580793,4821600,235.055341
2010-09-09,477.83081,480.400836,470.580793,476.180816,4879300,237.852555
2010-09-10,479.020833,479.79083,475.08082,476.140811,3963300,237.832573
2010-09-13,480.900812,484.350835,479.530825,482.270829,4499700,240.89452
2010-09-14,482.010824,484.750828,480.080823,480.430825,4449500,239.975437
2010-09-15,479.950821,481.890839,478.500824,480.640838,4823600,240.080339
2010-09-16,479.950821,482.450822,479.410809,481.060833,3953700,240.290127
2010-09-17,483.750815,491.200828,481.180819,490.150854,11325400,244.830596
2010-09-20,492.500851,510.410871,492.060852,508.280873,8840000,253.88655
2010-09-21,509.680879,519.980895,508.910882,513.46087,8966000,256.473961
2010-09-22,512.860881,517.780904,511.680874,516.000877,5093100,257.742696
2010-09-23,514.610857,519.690871,511.300884,513.480873,4652100,256.483953
2010-09-24,521.740888,527.830901,518.260907,527.29092,6738900,263.382078
2010-09-27,528.850886,536.850928,528.850886,530.410914,6238000,264.940516
2010-09-28,533.480916,533.590885,518.450887,527.170904,7336700,263.32213
2010-09-29,527.850935,532.940935,524.710908,527.690913,4360600,263.581875
2010-09-30,529.160882,531.870897,518.920905,525.790931,6512400,262.632833
2010-10-01,530.000935,530.620927,523.000906,525.620924,4466600,262.547914
2010-10-04,524.950879,528.250927,518.85088,522.350894,3895400,260.914533
2010-10-05,528.38093,540.000941,526.550912,538.2309,7040400,268.846604
2010-10-06,539.260932,539.950949,529.940896,534.350926,5545200,266.908555
2010-10-07,536.210902,537.200929,529.14091,530.010921,4809400,264.74072
2010-10-08,532.770927,537.600922,527.620888,536.350891,5739800,267.907538
2010-10-11,538.480919,544.600951,537.17091,538.840906,5272200,269.151302
2010-10-12,540.120896,545.990909,537.790902,541.390899,7535300,270.425025
2010-10-13,547.000908,547.490959,542.330935,543.300928,6134000,271.379085
2010-10-14,544.180925,545.250962,537.110932,540.930929,13317800,270.195269
2010-10-15,599.271016,601.641015,591.601004,601.451036,29760600,300.425093
2010-10-18,600.551006,619.691055,600.551006,617.711062,14249500,308.546984
2010-10-19,608.851057,614.821054,602.861027,607.831072,9210100,303.611924
2010-10-20,608.141068,617.381033,607.501043,607.981047,7076500,303.686837
2010-10-21,611.511019,616.00106,606.001054,611.991023,5862800,305.689822
2010-10-22,611.921059,614.821054,610.051036,612.531065,4529100,305.959573
2010-10-25,615.591082,624.741049,614.971028,616.501036,6340400,307.942576
2010-10-26,613.101066,621.231049,611.031077,618.601045,5044600,308.991531
2010-10-27,615.771075,620.001051,612.331038,616.471078,4500500,307.927611
2010-10-28,620.051042,621.001063,613.301032,618.581073,4384900,308.981555
2010-10-29,617.071037,619.001038,612.991036,613.701025,4573600,306.543968
2010-11-01,615.73107,620.661048,611.211071,615.001048,6197200,307.19333
2010-11-02,618.67107,620.001051,614.581083,615.601068,4010000,307.493041
2010-11-03,617.501049,621.831069,613.501059,620.181044,6786200,309.780741
2010-11-04,624.641066,629.921107,622.101059,624.271093,7168300,311.823723
2010-11-05,623.181083,625.491043,621.111094,625.081064,3544600,312.228304
2010-11-08,624.021074,629.491095,623.131091,626.771094,4218300,313.072475
2010-11-09,630.001057,630.851095,620.511074,624.82106,4491000,312.098432
2010-11-10,622.081087,623.001089,617.511035,622.881073,5012600,311.129407
2010-11-11,619.701041,619.851076,614.211048,617.191053,4540100,308.287239
2010-11-12,613.991049,616.901029,601.211003,603.29104,6811300,301.344176
2010-11-15,603.081027,604.001029,594.051014,595.470992,6983800,297.438058
2010-11-16,592.761038,597.891044,583.450988,583.720979,6639500,291.56892
2010-11-17,585.001029,589.500995,581.371013,583.550971,4903200,291.484001
2010-11-18,589.00102,599.981005,588.561021,596.561002,5199300,297.982518
2010-11-19,597.001,597.891044,590.340987,590.831038,4612100,295.120398
2010-11-22,587.471012,593.441008,582.750985,591.220983,4389500,295.315176
2010-11-23,587.01098,589.011006,578.200966,583.01099,4341300,291.214281
2010-11-24,587.31099,596.601007,587.050985,594.971016,4810600,297.18832
2010-11-26,590.461003,592.981038,587.000994,590.001032,2632000,294.70581
2010-11-29,589.171027,589.801005,579.950974,582.111021,5740800,290.764746
2010-11-30,574.320992,574.320992,553.31092,555.710939,14288100,277.577891
2010-12-01,563.000991,571.570972,562.400972,564.350945,7536300,281.893579
2010-12-02,568.660992,573.330966,565.350957,571.820991,5114800,285.624871
2010-12-03,569.450992,576.480979,568.000995,573.000998,5282000,286.214284
2010-12-06,580.570966,582.000991,576.610981,578.360988,4203200,288.891602
2010-12-07,591.271036,593.00101,586.000981,587.140982,6107100,293.277214
2010-12-08,591.971039,592.521006,583.69102,590.541014,3526900,294.975531
2010-12-09,593.881006,595.581022,589.00102,591.501021,3751700,295.455055
2010-12-10,593.140998,593.991037,590.290995,592.21101,3422100,295.809695
2010-12-13,597.121016,603.001016,594.091019,594.621015,4814800,297.013494
2010-12-14,597.090997,598.291037,592.481001,594.911039,3298800,297.158361
2010-12-15,594.200988,596.451033,589.150994,590.301042,4351600,294.855666
2010-12-16,592.851035,593.771037,588.071031,591.711034,3205600,295.559957
2010-12-17,591.000984,592.561011,587.670977,590.801018,6197200,295.105404
2010-12-20,594.651034,597.880997,588.661004,595.061013,3961300,297.233273
2010-12-21,598.571013,604.721065,597.611006,603.071041,3773000,301.234286
2010-12-22,604.001029,607.001067,603.281054,605.491031,2424000,302.443073
2010-12-23,605.341057,606.001054,602.031022,604.231014,2229900,301.813693
2010-12-27,602.741011,603.781029,599.501001,602.381024,2425200,300.889622
2010-12-28,602.051056,603.871026,598.010999,598.921015,2137500,299.161346
2010-12-29,602.001003,602.411043,598.921015,601.001051,2046000,300.200325
2010-12-30,598.001013,601.331019,597.391007,598.861037,1986300,299.131387
2010-12-31,596.740995,598.421039,592.031016,593.971003,3090000,296.688813
